"video_id","frame_index","timestamp_sec","width","height","segment_id"
"driving_01","189","9.45","720","480","driving_01_s01"
"driving_01","190","9.5","720","480","driving_01_s01"
"driving_01","191","9.55","720","480","driving_01_s01"
"driving_01","192","9.6","720","480","driving_01_s01"
"driving_01","193","9.65","720","480","driving_01_s01"
"driving_01","194","9.7","720","480","driving_01_s01"
"driving_01","195","9.75","720","480","driving_01_s01"
"driving_01","196","9.8","720","480","driving_01_s01"
"driving_01","197","9.85","720","480","driving_01_s01"
"driving_01","198","9.9","720","480","driving_01_s01"
"driving_01","199","9.95","720","480","driving_01_s01"
"driving_01","200","10","720","480","driving_01_s01"
"driving_01","201","10.05","720","480","driving_01_s01"
"driving_01","202","10.1","720","480","driving_01_s01"
"driving_01","203","10.15","720","480","driving_01_s01"
"driving_01","204","10.2","720","480","driving_01_s01"
"driving_01","205","10.25","720","480","driving_01_s01"
"driving_01","206","10.3","720","480","driving_01_s01"
"driving_01","207","10.35","720","480","driving_01_s01"
"driving_01","208","10.4","720","480","driving_01_s01"
"driving_01","209","10.45","720","480","driving_01_s01"
"driving_01","210","10.5","720","480","driving_01_s01"
"driving_01","211","10.55","720","480","driving_01_s01"
"driving_01","212","10.6","720","480","driving_01_s01"
"driving_01","213","10.65","720","480","driving_01_s01"
"driving_01","214","10.7","720","480","driving_01_s01"
"driving_01","215","10.75","720","480","driving_01_s01"
"driving_01","216","10.8","720","480","driving_01_s01"
"driving_01","217","10.85","720","480","driving_01_s01"
"driving_01","218","10.9","720","480","driving_01_s01"
"driving_01","219","10.95","720","480","driving_01_s01"
"driving_01","220","11","720","480","driving_01_s01"
"driving_01","221","11.05","720","480","driving_01_s01"
"driving_01","222","11.1","720","480","driving_01_s01"
"driving_01","223","11.15","720","480","driving_01_s01"
"driving_01","224","11.2","720","480","driving_01_s01"
"driving_01","225","11.25","720","480","driving_01_s01"
"driving_01","226","11.3","720","480","driving_01_s01"
"driving_01","227","11.35","720","480","driving_01_s01"
"driving_01","228","11.4","720","480","driving_01_s01"
"driving_01","229","11.45","720","480","driving_01_s01"
"driving_01","230","11.5","720","480","driving_01_s01"
"driving_01","231","11.55","720","480","driving_01_s01"
"driving_01","232","11.6","720","480","driving_01_s01"
"driving_01","233","11.65","720","480","driving_01_s01"
"driving_01","234","11.7","720","480","driving_01_s01"
"driving_01","235","11.75","720","480","driving_01_s01"
"driving_01","236","11.8","720","480","driving_01_s01"
"driving_01","237","11.85","720","480","driving_01_s01"
"driving_01","238","11.9","720","480","driving_01_s01"
"driving_01","239","11.95","720","480","driving_01_s01"
"driving_01","240","12","720","480","driving_01_s01"
"driving_01","241","12.05","720","480","driving_01_s01"
"driving_01","242","12.1","720","480","driving_01_s01"
"driving_01","243","12.15","720","480","driving_01_s01"
"driving_01","244","12.2","720","480","driving_01_s01"
"driving_01","245","12.25","720","480","driving_01_s01"
"driving_01","246","12.3","720","480","driving_01_s01"
"driving_01","247","12.35","720","480","driving_01_s01"
"driving_01","248","12.4","720","480","driving_01_s01"
"driving_01","249","12.45","720","480","driving_01_s01"
"driving_01","250","12.5","720","480","driving_01_s01"
"driving_01","251","12.55","720","480","driving_01_s01"
"driving_01","252","12.6","720","480","driving_01_s01"
"driving_01","253","12.65","720","480","driving_01_s01"
"driving_01","254","12.7","720","480","driving_01_s01"
"driving_01","255","12.75","720","480","driving_01_s01"
"driving_01","256","12.8","720","480","driving_01_s01"
"driving_01","257","12.85","720","480","driving_01_s01"
"driving_01","258","12.9","720","480","driving_01_s01"
"driving_01","259","12.95","720","480","driving_01_s01"
"driving_01","260","13","720","480","driving_01_s01"
"driving_01","261","13.05","720","480","driving_01_s01"
"driving_01","262","13.1","720","480","driving_01_s01"
"driving_01","263","13.15","720","480","driving_01_s01"
"driving_01","264","13.2","720","480","driving_01_s01"
"driving_01","265","13.25","720","480","driving_01_s01"
"driving_01","266","13.3","720","480","driving_01_s01"
"driving_01","267","13.35","720","480","driving_01_s01"
"driving_01","268","13.4","720","480","driving_01_s01"
"driving_01","269","13.45","720","480","driving_01_s01"
"driving_01","270","13.5","720","480","driving_01_s01"
"driving_01","271","13.55","720","480","driving_01_s01"
"driving_01","272","13.6","720","480","driving_01_s01"
"driving_01","273","13.65","720","480","driving_01_s01"
"driving_01","274","13.7","720","480","driving_01_s01"
"driving_01","275","13.75","720","480","driving_01_s01"
"driving_01","276","13.8","720","480","driving_01_s01"
"driving_01","277","13.85","720","480","driving_01_s01"
"driving_01","278","13.9","720","480","driving_01_s01"
"driving_01","279","13.95","720","480","driving_01_s01"
"driving_01","280","14","720","480","driving_01_s01"
"driving_01","281","14.05","720","480","driving_01_s01"
"driving_01","282","14.1","720","480","driving_01_s01"
"driving_01","283","14.15","720","480","driving_01_s01"
"driving_01","284","14.2","720","480","driving_01_s01"
"driving_01","285","14.25","720","480","driving_01_s01"
"driving_01","286","14.3","720","480","driving_01_s01"
"driving_01","287","14.35","720","480","driving_01_s01"
"driving_01","288","14.4","720","480","driving_01_s01"
"driving_01","289","14.45","720","480","driving_01_s01"
"driving_01","290","14.5","720","480","driving_01_s01"
"driving_01","291","14.55","720","480","driving_01_s01"
"driving_01","292","14.6","720","480","driving_01_s01"
"driving_01","293","14.65","720","480","driving_01_s01"
"driving_01","294","14.7","720","480","driving_01_s01"
"driving_01","295","14.75","720","480","driving_01_s01"
"driving_01","296","14.8","720","480","driving_01_s01"
"driving_01","297","14.85","720","480","driving_01_s01"
"driving_01","298","14.9","720","480","driving_01_s01"
"driving_01","299","14.95","720","480","driving_01_s01"
"driving_01","300","15","720","480","driving_01_s01"
"driving_01","301","15.05","720","480","driving_01_s01"
"driving_01","302","15.1","720","480","driving_01_s01"
"driving_01","303","15.15","720","480","driving_01_s01"
"driving_01","304","15.2","720","480","driving_01_s01"
"driving_01","305","15.25","720","480","driving_01_s01"
"driving_01","306","15.3","720","480","driving_01_s01"
"driving_01","307","15.35","720","480","driving_01_s01"
"driving_01","308","15.4","720","480","driving_01_s01"
"driving_01","309","15.45","720","480","driving_01_s01"
"driving_01","310","15.5","720","480","driving_01_s01"
"driving_01","311","15.55","720","480","driving_01_s01"
"driving_01","312","15.6","720","480","driving_01_s01"
"driving_01","313","15.65","720","480","driving_01_s01"
"driving_01","314","15.7","720","480","driving_01_s01"
"driving_01","315","15.75","720","480","driving_01_s01"
"driving_01","316","15.8","720","480","driving_01_s01"
"driving_01","317","15.85","720","480","driving_01_s01"
"driving_01","318","15.9","720","480","driving_01_s01"
"driving_01","319","15.95","720","480","driving_01_s01"
"driving_01","320","16","720","480","driving_01_s01"
"driving_01","321","16.05","720","480","driving_01_s01"
"driving_01","322","16.1","720","480","driving_01_s01"
"driving_01","323","16.15","720","480","driving_01_s01"
"driving_01","324","16.2","720","480","driving_01_s01"
"driving_01","325","16.25","720","480","driving_01_s01"
"driving_01","326","16.3","720","480","driving_01_s01"
"driving_01","327","16.35","720","480","driving_01_s01"
"driving_01","328","16.4","720","480","driving_01_s01"
"driving_01","329","16.45","720","480","driving_01_s01"
"driving_01","330","16.5","720","480","driving_01_s01"
"driving_01","331","16.55","720","480","driving_01_s01"
"driving_01","332","16.6","720","480","driving_01_s01"
"driving_01","333","16.65","720","480","driving_01_s01"
"driving_01","334","16.7","720","480","driving_01_s01"
"driving_01","335","16.75","720","480","driving_01_s01"
"driving_01","336","16.8","720","480","driving_01_s01"
"driving_01","337","16.85","720","480","driving_01_s01"
"driving_01","338","16.9","720","480","driving_01_s01"
"driving_01","339","16.95","720","480","driving_01_s01"
"driving_01","340","17","720","480","driving_01_s01"
"driving_01","341","17.05","720","480","driving_01_s01"
"driving_01","342","17.1","720","480","driving_01_s01"
"driving_01","343","17.15","720","480","driving_01_s01"
"driving_01","344","17.2","720","480","driving_01_s01"
"driving_01","345","17.25","720","480","driving_01_s01"
"driving_01","346","17.3","720","480","driving_01_s01"
"driving_01","347","17.35","720","480","driving_01_s01"
"driving_01","348","17.4","720","480","driving_01_s01"
"driving_01","349","17.45","720","480","driving_01_s01"
"driving_01","350","17.5","720","480","driving_01_s01"
"driving_01","351","17.55","720","480","driving_01_s01"
"driving_01","352","17.6","720","480","driving_01_s01"
"driving_01","353","17.65","720","480","driving_01_s01"
"driving_01","354","17.7","720","480","driving_01_s01"
"driving_01","355","17.75","720","480","driving_01_s01"
"driving_01","356","17.8","720","480","driving_01_s01"
"driving_01","357","17.85","720","480","driving_01_s01"
"driving_01","358","17.9","720","480","driving_01_s01"
"driving_01","359","17.95","720","480","driving_01_s01"
"driving_01","360","18","720","480","driving_01_s01"
"driving_01","361","18.05","720","480","driving_01_s01"
"driving_01","362","18.1","720","480","driving_01_s01"
"driving_01","363","18.15","720","480","driving_01_s01"
"driving_01","364","18.2","720","480","driving_01_s01"
"driving_01","365","18.25","720","480","driving_01_s01"
"driving_01","366","18.3","720","480","driving_01_s01"
"driving_01","367","18.35","720","480","driving_01_s01"
"driving_01","368","18.4","720","480","driving_01_s01"
"driving_01","369","18.45","720","480","driving_01_s01"
"driving_01","370","18.5","720","480","driving_01_s01"
"driving_01","371","18.55","720","480","driving_01_s01"
"driving_01","372","18.6","720","480","driving_01_s01"
"driving_01","373","18.65","720","480","driving_01_s01"
"driving_01","374","18.7","720","480","driving_01_s01"
"driving_01","375","18.75","720","480","driving_01_s01"
"driving_01","376","18.8","720","480","driving_01_s01"
"driving_01","377","18.85","720","480","driving_01_s01"
"driving_01","378","18.9","720","480","driving_01_s01"
"driving_01","379","18.95","720","480","driving_01_s01"
"driving_01","380","19","720","480","driving_01_s01"
"driving_01","381","19.05","720","480","driving_01_s01"
"driving_01","382","19.1","720","480","driving_01_s01"
"driving_01","383","19.15","720","480","driving_01_s01"
"driving_01","384","19.2","720","480","driving_01_s01"
"driving_01","385","19.25","720","480","driving_01_s01"
"driving_01","386","19.3","720","480","driving_01_s01"
"driving_01","387","19.35","720","480","driving_01_s01"
"driving_01","388","19.4","720","480","driving_01_s01"
"driving_01","389","19.45","720","480","driving_01_s01"
"driving_01","390","19.5","720","480","driving_01_s01"
"driving_01","391","19.55","720","480","driving_01_s01"
"driving_01","392","19.6","720","480","driving_01_s01"
"driving_01","393","19.65","720","480","driving_01_s01"
"driving_01","394","19.7","720","480","driving_01_s01"
"driving_01","395","19.75","720","480","driving_01_s01"
"driving_01","396","19.8","720","480","driving_01_s01"
"driving_01","397","19.85","720","480","driving_01_s01"
"driving_01","398","19.9","720","480","driving_01_s01"
"driving_01","399","19.95","720","480","driving_01_s01"
"driving_01","400","20","720","480","driving_01_s01"
"driving_01","401","20.05","720","480","driving_01_s01"
"driving_01","402","20.1","720","480","driving_01_s01"
"driving_01","403","20.15","720","480","driving_01_s01"
"driving_01","404","20.2","720","480","driving_01_s01"
"driving_01","405","20.25","720","480","driving_01_s01"
"driving_01","406","20.3","720","480","driving_01_s01"
"driving_01","407","20.35","720","480","driving_01_s01"
"driving_01","408","20.4","720","480","driving_01_s01"
"driving_01","409","20.45","720","480","driving_01_s01"
"driving_01","410","20.5","720","480","driving_01_s01"
"driving_01","411","20.55","720","480","driving_01_s01"
"driving_01","412","20.6","720","480","driving_01_s01"
"driving_01","413","20.65","720","480","driving_01_s01"
"driving_01","414","20.7","720","480","driving_01_s01"
"driving_01","415","20.75","720","480","driving_01_s01"
"driving_01","416","20.8","720","480","driving_01_s01"
"driving_01","417","20.85","720","480","driving_01_s01"
"driving_01","418","20.9","720","480","driving_01_s01"
"driving_01","419","20.95","720","480","driving_01_s01"
"driving_01","420","21","720","480","driving_01_s01"
"driving_01","421","21.05","720","480","driving_01_s01"
"driving_01","422","21.1","720","480","driving_01_s01"
"driving_01","423","21.15","720","480","driving_01_s01"
"driving_01","424","21.2","720","480","driving_01_s01"
"driving_01","425","21.25","720","480","driving_01_s01"
"driving_01","426","21.3","720","480","driving_01_s01"
"driving_01","427","21.35","720","480","driving_01_s01"
"driving_01","428","21.4","720","480","driving_01_s01"
"driving_01","429","21.45","720","480","driving_01_s01"
"driving_01","430","21.5","720","480","driving_01_s01"
"driving_01","431","21.55","720","480","driving_01_s01"
"driving_01","432","21.6","720","480","driving_01_s01"
"driving_01","433","21.65","720","480","driving_01_s01"
"driving_01","434","21.7","720","480","driving_01_s01"
"driving_01","435","21.75","720","480","driving_01_s01"
"driving_01","436","21.8","720","480","driving_01_s01"
"driving_01","437","21.85","720","480","driving_01_s01"
"driving_01","438","21.9","720","480","driving_01_s01"
"driving_01","439","21.95","720","480","driving_01_s01"
"driving_01","440","22","720","480","driving_01_s01"
"driving_01","441","22.05","720","480","driving_01_s01"
"driving_01","442","22.1","720","480","driving_01_s01"
"driving_01","443","22.15","720","480","driving_01_s01"
"driving_01","444","22.2","720","480","driving_01_s01"
"driving_01","445","22.25","720","480","driving_01_s01"
"driving_01","446","22.3","720","480","driving_01_s01"
"driving_01","447","22.35","720","480","driving_01_s01"
"driving_01","448","22.4","720","480","driving_01_s01"
"driving_01","449","22.45","720","480","driving_01_s01"
"driving_01","450","22.5","720","480","driving_01_s01"
"driving_01","451","22.55","720","480","driving_01_s01"
"driving_01","452","22.6","720","480","driving_01_s01"
"driving_01","453","22.65","720","480","driving_01_s01"
"driving_01","454","22.7","720","480","driving_01_s01"
"driving_01","455","22.75","720","480","driving_01_s01"
"driving_01","456","22.8","720","480","driving_01_s01"
"driving_01","457","22.85","720","480","driving_01_s01"
"driving_01","458","22.9","720","480","driving_01_s01"
"driving_01","459","22.95","720","480","driving_01_s01"
"driving_01","460","23","720","480","driving_01_s01"
"driving_01","461","23.05","720","480","driving_01_s01"
"driving_01","462","23.1","720","480","driving_01_s01"
"driving_01","463","23.15","720","480","driving_01_s01"
"driving_01","464","23.2","720","480","driving_01_s01"
"driving_01","465","23.25","720","480","driving_01_s01"
"driving_01","466","23.3","720","480","driving_01_s01"
"driving_01","467","23.35","720","480","driving_01_s01"
"driving_01","468","23.4","720","480","driving_01_s01"
"driving_01","469","23.45","720","480","driving_01_s01"
"driving_01","470","23.5","720","480","driving_01_s01"
"driving_01","471","23.55","720","480","driving_01_s01"
"driving_01","472","23.6","720","480","driving_01_s01"
"driving_01","473","23.65","720","480","driving_01_s01"
"driving_01","474","23.7","720","480","driving_01_s01"
"driving_01","475","23.75","720","480","driving_01_s01"
"driving_01","476","23.8","720","480","driving_01_s01"
"driving_01","477","23.85","720","480","driving_01_s01"
"driving_01","478","23.9","720","480","driving_01_s01"
"driving_01","479","23.95","720","480","driving_01_s01"
"driving_01","480","24","720","480","driving_01_s01"
"driving_01","481","24.05","720","480","driving_01_s01"
"driving_01","482","24.1","720","480","driving_01_s01"
"driving_01","483","24.15","720","480","driving_01_s01"
"driving_01","484","24.2","720","480","driving_01_s01"
"driving_01","485","24.25","720","480","driving_01_s01"
"driving_01","486","24.3","720","480","driving_01_s01"
"driving_01","487","24.35","720","480","driving_01_s01"
"driving_01","488","24.4","720","480","driving_01_s01"
"driving_01","489","24.45","720","480","driving_01_s01"
"driving_01","490","24.5","720","480","driving_01_s01"
"driving_01","491","24.55","720","480","driving_01_s01"
"driving_01","492","24.6","720","480","driving_01_s01"
"driving_01","493","24.65","720","480","driving_01_s01"
"driving_01","494","24.7","720","480","driving_01_s01"
"driving_01","495","24.75","720","480","driving_01_s01"
"driving_01","496","24.8","720","480","driving_01_s01"
"driving_01","497","24.85","720","480","driving_01_s01"
"driving_01","498","24.9","720","480","driving_01_s01"
"driving_01","499","24.95","720","480","driving_01_s01"
"driving_01","500","25","720","480","driving_01_s01"
"driving_01","501","25.05","720","480","driving_01_s01"
"driving_01","502","25.1","720","480","driving_01_s01"
"driving_01","503","25.15","720","480","driving_01_s01"
"driving_01","504","25.2","720","480","driving_01_s01"
"driving_01","505","25.25","720","480","driving_01_s01"
"driving_01","506","25.3","720","480","driving_01_s01"
"driving_01","507","25.35","720","480","driving_01_s01"
"driving_01","508","25.4","720","480","driving_01_s01"
"driving_01","509","25.45","720","480","driving_01_s01"
"driving_01","510","25.5","720","480","driving_01_s01"
"driving_01","511","25.55","720","480","driving_01_s01"
"driving_01","512","25.6","720","480","driving_01_s01"
"driving_01","513","25.65","720","480","driving_01_s01"
"driving_01","514","25.7","720","480","driving_01_s01"
"driving_01","515","25.75","720","480","driving_01_s01"
"driving_01","516","25.8","720","480","driving_01_s01"
"driving_01","517","25.85","720","480","driving_01_s01"
"driving_01","518","25.9","720","480","driving_01_s01"
"driving_01","519","25.95","720","480","driving_01_s01"
"driving_01","520","26","720","480","driving_01_s01"
"driving_01","521","26.05","720","480","driving_01_s01"
"driving_01","522","26.1","720","480","driving_01_s01"
"driving_01","523","26.15","720","480","driving_01_s01"
"driving_01","524","26.2","720","480","driving_01_s01"
"driving_01","525","26.25","720","480","driving_01_s01"
"driving_01","526","26.3","720","480","driving_01_s01"
"driving_01","527","26.35","720","480","driving_01_s01"
"driving_01","528","26.4","720","480","driving_01_s01"
"driving_01","529","26.45","720","480","driving_01_s01"
"driving_01","530","26.5","720","480","driving_01_s01"
"driving_01","531","26.55","720","480","driving_01_s01"
"driving_01","532","26.6","720","480","driving_01_s01"
"driving_01","533","26.65","720","480","driving_01_s01"
"driving_01","534","26.7","720","480","driving_01_s01"
"driving_01","535","26.75","720","480","driving_01_s01"
"driving_01","536","26.8","720","480","driving_01_s01"
"driving_01","537","26.85","720","480","driving_01_s01"
"driving_01","538","26.9","720","480","driving_01_s01"
"driving_01","539","26.95","720","480","driving_01_s01"
"driving_01","540","27","720","480","driving_01_s01"
"driving_01","541","27.05","720","480","driving_01_s01"
"driving_01","542","27.1","720","480","driving_01_s01"
"driving_01","543","27.15","720","480","driving_01_s01"
"driving_01","544","27.2","720","480","driving_01_s01"
"driving_01","545","27.25","720","480","driving_01_s01"
"driving_01","546","27.3","720","480","driving_01_s01"
"driving_01","547","27.35","720","480","driving_01_s01"
"driving_01","548","27.4","720","480","driving_01_s01"
"driving_01","549","27.45","720","480","driving_01_s01"
"driving_01","550","27.5","720","480","driving_01_s01"
"driving_01","551","27.55","720","480","driving_01_s01"
"driving_01","552","27.6","720","480","driving_01_s01"
"driving_01","553","27.65","720","480","driving_01_s01"
"driving_01","554","27.7","720","480","driving_01_s01"
"driving_01","555","27.75","720","480","driving_01_s01"
"driving_01","556","27.8","720","480","driving_01_s01"
"driving_01","557","27.85","720","480","driving_01_s01"
"driving_01","558","27.9","720","480","driving_01_s01"
"driving_01","559","27.95","720","480","driving_01_s01"
